70,4,206232,0,6,2,7,0,4,1,0,0,50,39,0
39,4,210626,11,9,0,7,4,4,0,0,0,40,39,0
33,4,177675,9,13,2,4,0,4,1,0,0,50,11,1
40,2,108765,8,11,4,4,4,0,0,0,0,40,39,0
29,4,161155,7,12,2,10,0,4,1,0,0,50,39,0
60,6,282660,5,4,2,3,0,4,1,0,0,40,39,0
27,4,205440,0,6,2,7,0,4,1,0,0,40,39,0
33,4,159247,9,13,2,10,0,4,1,0,0,40,39,1
52,4,241444,3,2,2,3,0,3,1,0,0,50,33,0
56,4,195668,0,6,2,8,0,4,1,0,0,35,5,1
39,4,198097,9,13,0,4,1,4,1,0,0,50,39,0
41,7,106900,12,14,2,10,0,4,1,7298,0,60,39,1
34,4,111567,11,9,4,14,3,4,1,0,0,40,39,0
27,4,195337,15,10,4,7,1,4,0,0,0,40,39,0
38,4,175232,11,9,0,7,1,4,1,0,0,45,39,0
62,6,71467,9,13,2,3,0,4,1,0,0,55,39,1
25,4,208117,9,13,4,10,2,4,1,0,0,40,39,0
21,4,191497,15,10,4,12,3,4,0,0,0,20,39,0
22,4,200593,15,10,4,12,3,4,1,0,0,40,39,0
46,4,585361,6,5,0,4,4,4,0,0,0,40,39,0
35,4,255702,11,9,4,8,3,4,0,0,0,27,39,0
42,4,212737,6,5,5,3,4,2,1,0,0,40,39,0
19,4,99246,1,7,4,7,1,4,0,0,0,25,39,0
40,4,233320,5,4,5,8,1,4,0,0,0,25,39,0
24,6,34918,8,11,4,8,4,4,0,0,0,38,39,0
24,4,216129,9,13,4,12,1,4,1,0,0,50,39,0
29,4,350162,9,13,2,4,5,4,1,0,0,40,39,1
40,4,146520,12,14,2,4,0,4,1,0,0,40,39,1
34,4,195576,9,13,2,4,0,4,1,0,0,50,39,1
45,4,187226,7,12,2,6,0,4,1,0,0,40,39,0
49,4,24712,9,13,4,8,1,1,0,0,0,35,30,0
33,4,123157,11,9,4,8,1,2,1,0,0,38,39,0
50,7,198103,9,13,4,4,1,4,0,0,0,40,39,0
31,4,319146,8,11,2,3,0,4,1,4386,0,40,26,1
31,6,357145,10,16,4,10,3,4,0,0,0,48,39,0
53,4,114758,12,14,2,4,0,4,1,15024,0,65,39,1
70,4,195739,0,6,6,3,4,4,1,0,0,45,39,0
51,6,208003,11,9,2,12,0,4,1,0,0,40,39,0
21,4,253190,11,9,4,8,3,4,1,0,0,40,39,0
31,4,507875,6,5,2,7,0,4,1,0,0,43,39,0
39,4,135020,11,9,4,14,3,4,1,0,0,40,39,0
43,6,150528,11,9,2,3,0,4,1,0,0,30,39,0
37,4,185359,11,9,2,1,0,4,1,0,0,40,39,0
69,6,89477,15,10,6,5,1,4,0,0,0,14,39,0
40,7,86912,10,16,2,10,0,4,1,0,0,50,39,1
38,4,191479,15,10,0,4,3,2,0,0,0,40,39,0
38,4,181716,2,8,2,3,0,4,1,0,0,48,39,0
43,4,309932,9,13,2,3,0,4,1,0,0,40,39,0
34,4,223267,11,9,4,4,2,4,1,0,0,50,39,0
19,4,164395,11,9,4,1,3,4,0,0,0,25,39,0
30,4,205659,7,12,2,4,5,4,0,0,0,50,37,1
40,4,48087,11,9,2,12,0,4,1,7298,0,45,39,1
23,4,204641,0,6,4,6,4,4,1,0,0,50,39,0
49,1,105586,8,11,2,3,0,1,1,0,0,40,39,1
26,4,193945,7,12,4,13,1,4,1,0,0,45,39,0
52,4,222646,2,8,5,7,2,4,0,0,0,40,5,0
44,6,155930,9,13,2,4,0,4,1,0,0,60,39,0
38,0,273285,1,7,4,0,1,4,0,0,0,32,39,0
35,4,133454,0,6,0,7,1,4,1,0,0,50,39,0
24,2,248344,15,10,0,6,1,2,1,0,0,50,39,0
62,4,69867,9,13,2,10,0,4,1,0,0,55,39,1
48,6,309895,15,10,0,6,3,4,0,0,0,40,39,0
23,4,353010,1,7,4,3,4,4,1,0,0,35,39,0
46,4,186410,14,15,4,4,1,4,1,0,0,50,39,1
19,4,119075,15,10,4,6,3,4,1,0,0,50,39,0
31,0,163890,15,10,4,0,4,2,0,0,0,40,39,0
24,4,216469,11,9,2,7,0,4,1,0,1579,50,39,0
29,7,309620,12,14,2,10,0,1,1,0,0,20,36,0
41,1,57924,15,10,4,11,3,4,1,0,0,40,39,0
49,4,262116,14,15,2,10,0,4,1,0,0,48,39,0
27,4,115945,12,14,2,4,0,4,1,0,0,45,39,1
41,4,347653,14,15,2,10,0,4,1,0,1977,50,39,1
28,4,191027,7,12,5,8,1,4,1,0,0,40,39,0
38,7,200289,10,16,2,10,0,1,1,0,0,40,36,0
30,2,154950,9,13,2,11,0,4,1,0,0,72,39,1
28,4,124905,5,4,2,3,0,4,1,0,0,30,39,0
32,7,159537,7,12,2,3,0,4,1,0,0,40,39,0
69,0,163595,11,9,6,0,1,4,0,0,0,20,39,0
18,4,130389,1,7,4,8,3,4,1,0,0,20,34,0
36,4,215392,9,13,0,13,1,4,0,0,0,40,39,0
58,6,164065,12,14,0,12,1,4,1,0,0,18,39,0
58,6,321171,11,9,2,6,0,4,1,0,0,40,39,0
33,6,361497,11,9,4,10,1,4,1,0,0,40,39,0
24,4,86745,9,13,4,1,2,1,0,0,0,16,39,0
35,4,174308,15,10,4,14,3,4,1,0,0,40,39,0
35,2,190226,11,9,4,11,3,4,1,0,0,40,39,0
45,5,121836,15,10,2,10,5,4,0,0,0,40,0,1
67,1,65475,11,9,2,13,0,4,1,0,0,40,39,1
29,4,320451,11,9,4,11,1,1,1,0,0,40,30,0
21,4,155818,11,9,4,8,3,4,0,0,0,20,39,0
45,4,118291,15,10,4,3,1,4,0,0,0,80,39,0
51,4,41806,1,7,2,7,0,4,1,0,0,40,39,0
59,0,254765,15,10,2,0,0,4,1,0,0,40,39,1
20,4,217807,15,10,4,6,3,4,1,0,0,35,39,0
23,4,109430,11,9,4,8,1,4,0,0,0,40,39,0
23,4,140798,9,13,4,1,1,4,0,0,0,40,39,0
23,6,236804,15,10,4,5,3,4,1,0,0,35,39,0
31,4,157886,15,10,2,8,5,4,0,0,0,40,39,0
37,4,183345,8,11,4,3,1,4,1,0,0,45,39,0
38,4,52596,15,10,4,1,3,2,0,0,0,40,39,0
39,2,119421,9,13,2,10,5,4,0,0,0,42,39,0
28,4,191088,9,13,2,4,5,4,0,0,0,40,39,1
60,5,123218,15,10,2,4,0,4,1,0,0,40,39,0
46,2,14878,14,15,2,10,0,1,1,0,0,40,30,1
46,5,175958,2,8,2,3,0,4,1,0,0,45,0,0
60,4,36077,5,4,3,7,1,4,1,0,0,40,39,0
42,4,331651,12,14,4,10,1,4,0,8614,0,50,39,1
53,1,177647,11,9,2,13,0,4,1,0,0,40,10,1
68,8,174695,15,10,3,5,4,4,0,0,0,25,39,0
24,2,34246,9,13,4,10,1,1,1,0,0,40,39,0
21,0,170070,15,10,4,0,1,4,0,0,0,10,39,0
20,2,194630,15,10,4,8,1,4,1,0,0,40,39,0
40,4,277647,9,13,2,10,0,4,1,0,0,40,39,1
45,4,188950,12,14,2,4,0,4,1,0,0,50,39,1
26,4,378322,1,7,2,3,0,4,1,0,0,40,39,0
36,6,223789,12,14,2,10,0,4,1,0,0,45,39,1
47,4,343742,11,9,5,3,4,2,1,0,0,40,39,0
27,4,185670,9,13,2,12,0,4,1,0,0,60,39,1
39,4,33886,11,9,2,14,0,4,1,0,0,60,39,0
27,6,151402,11,9,2,5,0,4,1,0,1573,70,39,0
40,4,352612,0,6,2,3,0,4,1,0,0,40,39,0
61,4,83045,6,5,2,7,0,4,1,0,0,40,39,0
50,5,100029,9,13,6,12,4,4,1,0,0,65,39,1
21,4,176690,15,10,4,8,3,4,1,0,0,24,39,0
24,4,200679,11,9,4,5,3,2,1,0,0,50,39,0
56,4,91545,0,6,0,1,4,2,0,0,0,36,39,0
30,7,144064,11,9,2,11,0,4,1,0,0,40,39,1
32,4,116138,12,14,4,13,1,1,1,0,0,11,36,0
22,4,229456,11,9,4,1,3,2,0,0,0,38,39,0
25,4,214413,12,14,4,1,3,4,1,0,0,40,39,0
35,4,77146,8,11,0,4,1,4,1,0,0,45,39,0
28,6,33035,2,8,0,8,4,4,0,0,0,30,39,0
60,6,88570,8,11,2,14,5,4,0,0,0,15,11,1
28,4,31935,15,10,0,1,1,4,0,0,0,40,39,0
34,2,101517,15,10,0,1,4,4,0,0,0,35,39,0
61,7,159908,1,7,6,8,4,4,0,0,0,32,39,1
53,4,239284,11,9,0,1,4,4,0,0,0,40,39,0
23,4,142766,15,10,4,1,1,4,1,0,0,20,39,0
38,4,169104,12,14,2,4,0,4,1,0,0,60,39,1
46,5,256909,11,9,3,5,1,4,1,3325,0,45,39,0
50,4,275181,4,3,0,8,1,4,1,0,0,37,5,0
40,2,163725,9,13,2,10,0,4,1,7688,0,40,39,1
50,4,185846,11,9,2,12,0,4,1,0,0,55,39,1
58,4,41374,11,9,6,1,4,0,1,0,0,40,39,0
53,2,248834,9,13,2,10,5,4,0,0,0,50,39,1
63,6,78383,11,9,2,5,0,4,1,0,0,45,39,0
41,4,254440,8,11,4,10,1,4,0,0,0,60,39,0
49,5,102771,9,13,2,12,0,4,1,0,0,52,39,1
50,4,96586,8,11,2,8,0,4,1,0,0,40,39,0
46,2,192323,15,10,2,11,0,4,1,0,0,38,39,1
41,7,36999,12,14,2,10,0,4,1,0,0,75,39,1
44,4,71269,15,10,0,4,1,4,1,0,0,50,39,0
22,4,230574,0,6,4,14,3,4,1,0,0,25,39,0
31,4,77143,2,8,5,14,4,2,1,0,0,40,39,0
37,6,42044,15,10,2,5,0,4,1,0,0,84,39,0
20,0,25139,15,10,4,0,3,4,0,0,0,40,39,0
29,6,389857,11,9,4,3,1,4,1,0,0,50,39,1
32,4,328199,8,11,4,13,1,4,0,0,0,64,39,0
51,6,291755,5,4,2,4,0,4,1,0,0,42,39,0
34,4,195860,11,9,2,3,0,4,1,0,0,40,39,0
37,1,141029,12,14,0,10,1,4,0,0,0,40,39,0
59,1,243612,11,9,6,7,4,4,0,0,0,40,39,0
49,2,186539,12,14,2,11,0,4,1,0,0,40,39,1
23,4,227594,11,9,4,1,1,4,0,0,0,30,39,0
22,4,157145,8,11,4,3,3,4,1,0,0,50,39,0
49,4,139268,15,10,4,3,3,4,1,0,0,40,39,0
66,0,160995,0,6,0,0,1,4,0,1086,0,20,39,0
44,5,116358,9,13,2,12,0,1,1,0,0,50,0,1
34,4,61272,9,13,4,4,1,4,0,0,0,40,39,0
32,4,261059,15,10,4,8,1,4,1,0,0,50,39,0
61,6,133969,11,9,2,12,0,1,1,0,0,63,35,0
50,4,98215,11,9,0,8,1,4,1,0,0,40,39,0
45,4,38950,9,13,4,3,1,4,1,0,0,40,39,0
54,4,175912,11,9,6,7,4,4,1,914,0,40,39,0
27,6,365110,9,13,4,10,1,4,0,0,0,20,39,0
40,4,442045,15,10,2,10,0,4,1,0,0,40,39,1
33,2,133876,11,9,0,3,4,4,1,0,0,40,39,0
40,2,141649,8,11,2,11,0,4,1,0,0,40,39,1
46,4,278322,8,11,2,4,0,4,1,0,0,40,39,1
61,6,36671,11,9,2,5,0,4,1,0,2352,50,39,0
26,4,164583,11,9,0,12,4,4,0,0,0,30,39,0
41,4,223548,3,2,2,7,0,4,1,0,0,40,26,0
43,4,194773,15,10,4,8,1,4,0,0,0,40,39,0
56,4,91905,11,9,2,12,5,4,0,0,0,4,39,0
52,7,314627,12,14,0,10,1,1,0,0,0,40,39,0
28,4,183155,9,13,2,10,0,4,1,0,0,55,39,0
56,5,208809,11,9,2,12,0,4,1,0,1902,40,39,1
45,4,200471,11,9,2,1,0,4,1,0,0,35,39,0
34,4,121966,9,13,3,1,1,4,0,0,0,45,39,0
44,4,377018,8,11,2,3,0,4,1,0,0,40,39,1
37,5,257295,15,10,2,4,0,1,1,0,0,75,37,1
40,4,173858,5,4,2,8,0,1,1,0,0,42,1,0
28,4,180299,11,9,2,14,0,4,1,0,0,70,39,0
51,5,162327,1,7,0,12,1,4,1,0,0,40,39,0
60,4,27886,5,4,0,8,1,4,1,0,0,40,39,0
64,7,114650,6,5,2,3,0,4,1,0,0,40,39,0
31,4,198069,11,9,4,8,3,4,1,0,0,24,39,0
57,4,316000,11,9,2,3,0,4,1,0,0,40,39,0
29,4,457402,4,3,4,8,1,4,1,0,0,25,26,0
38,4,119177,9,13,2,12,0,4,1,0,0,40,39,1
28,4,166481,5,4,2,6,0,3,1,0,2179,40,33,0
55,5,209569,11,9,0,12,4,4,0,0,0,50,39,1
24,4,164529,2,8,4,5,3,2,1,0,0,40,39,0
22,4,182163,11,9,5,12,4,4,0,0,0,40,39,0
39,4,196308,15,10,2,8,5,4,0,0,0,24,39,0
22,4,335453,11,9,4,1,1,4,0,0,0,60,39,0
29,4,150717,8,11,4,4,1,4,1,0,0,40,39,0
37,4,286730,15,10,0,3,4,4,0,0,0,40,39,0
82,0,42435,0,6,6,0,1,4,1,0,0,20,39,0
56,2,267763,11,9,2,8,0,4,1,0,0,40,39,0
40,5,144371,9,13,2,3,0,4,1,0,0,15,39,0
19,4,365640,11,9,4,9,1,4,0,0,0,45,0,0
46,5,191978,12,14,2,4,0,4,1,0,2392,50,39,1
29,4,367329,11,9,2,7,0,4,1,0,0,40,39,0
40,4,297396,15,10,5,4,4,4,0,0,0,60,39,0
51,0,165637,12,14,2,0,0,4,1,0,0,40,39,0
18,4,119655,2,8,4,1,3,4,0,0,0,12,39,0
44,4,192381,9,13,2,10,0,4,1,0,1848,40,39,1
41,4,444743,11,9,0,13,4,4,0,0,0,40,39,0
53,4,139671,9,13,2,10,0,4,1,0,1902,40,39,1
29,4,149324,15,10,2,3,0,4,1,0,1485,40,39,1
31,4,59083,11,9,2,8,0,4,1,0,0,35,39,0
54,1,51048,11,9,2,10,0,4,1,0,0,40,39,1
50,2,50459,11,9,2,4,0,4,1,0,0,42,39,1
29,1,244473,9,13,2,4,0,4,1,7688,0,40,39,1
35,4,241998,11,9,4,12,1,4,1,4787,0,40,39,1
64,4,212838,11,9,2,12,0,4,1,0,0,65,39,1
35,4,230054,5,4,2,7,0,4,1,0,0,40,26,0
19,4,151801,0,6,4,6,3,4,1,0,0,39,39,0
26,4,154785,15,10,3,1,3,3,0,0,0,35,39,0
28,4,47168,0,6,4,7,3,4,0,0,0,40,39,0
52,2,238959,12,14,4,10,1,4,1,0,0,32,39,1
18,4,156874,2,8,4,8,3,4,1,0,0,27,39,0
45,4,81534,11,9,2,8,0,1,1,0,0,84,24,1
52,7,125796,12,14,2,10,5,2,0,0,1848,40,39,1
31,4,122609,11,9,0,1,4,4,0,0,0,40,39,0
42,5,123838,14,15,2,10,0,4,1,0,1977,50,39,1
20,1,410446,11,9,4,1,2,4,1,0,0,20,39,0
39,4,174330,11,9,5,3,4,4,1,0,0,40,39,0
55,4,189528,5,4,2,3,0,4,1,0,0,60,39,0
26,2,211497,15,10,2,10,0,4,1,0,0,40,39,0
36,4,111128,9,13,2,10,0,4,1,0,0,48,39,1
51,5,208302,7,12,2,12,0,4,1,0,0,38,39,1
21,0,228424,0,6,4,0,3,2,1,0,0,40,39,0
47,4,33710,9,13,2,4,0,4,1,3103,0,60,39,1
56,4,107165,11,9,2,6,0,4,1,0,0,18,39,0
53,4,178356,7,12,2,4,0,4,1,2407,0,99,39,0
68,0,123464,11,9,2,0,0,4,1,0,0,45,39,0
31,4,193285,9,13,4,10,1,4,1,0,0,40,39,0
54,6,158948,11,9,2,14,0,4,1,0,0,15,39,0
42,4,268183,9,13,2,4,0,4,1,0,1485,60,39,0
49,2,215895,12,14,2,1,0,4,1,0,0,40,22,1
22,4,201799,11,9,4,12,3,4,0,0,0,40,39,0
23,4,399022,11,9,4,8,3,4,1,0,0,35,39,0
27,4,119793,9,13,2,3,0,4,1,0,0,40,39,0
20,4,184045,15,10,4,12,4,2,0,0,0,30,39,0
67,0,243256,6,5,2,0,0,4,1,0,0,15,39,0
36,4,127306,9,13,4,4,3,4,0,0,0,40,39,0
23,4,175183,15,10,4,1,1,4,0,0,0,40,39,0
46,4,279196,9,13,4,3,1,4,0,0,0,40,39,0
49,0,52590,11,9,4,0,1,2,1,0,0,40,39,0
44,6,75065,2,8,2,4,0,1,1,0,0,60,40,0
37,5,57424,9,13,0,12,1,4,0,0,0,60,39,0
54,6,42924,15,10,2,12,0,4,1,0,0,50,39,0
33,4,399088,11,9,0,14,4,4,0,0,0,40,39,0
46,4,102102,11,9,4,4,1,4,1,0,0,40,39,0
50,6,124793,15,10,2,3,0,4,1,0,0,55,39,0
22,4,184813,15,10,4,1,3,4,1,0,0,40,39,0
29,4,262208,15,10,4,8,1,2,0,0,0,30,23,0
25,4,90291,9,13,4,4,3,4,1,0,0,40,39,0
51,4,221532,9,13,0,4,4,4,1,0,0,40,39,1
30,5,68330,15,10,2,12,0,4,1,0,0,50,39,0
38,4,233717,15,10,0,4,4,2,1,0,0,60,39,0
21,4,115420,11,9,2,3,0,4,1,0,0,50,39,0
47,4,135803,11,9,2,8,0,1,1,0,0,25,30,0
30,1,321990,15,10,2,1,0,4,1,7298,0,48,5,1
51,4,239155,8,11,0,8,1,4,1,0,0,40,39,0
58,4,160662,0,6,2,3,0,4,1,0,0,40,39,1
48,7,122066,11,9,2,1,0,4,1,0,0,35,39,1
67,6,286372,9,13,2,14,0,4,1,0,0,40,39,0
56,4,147653,11,9,0,1,4,4,0,0,0,32,39,0
24,4,29810,11,9,0,12,1,4,0,0,0,38,39,0
21,4,147655,11,9,4,8,3,4,0,0,0,35,39,0
33,4,314310,11,9,3,12,1,4,1,0,0,20,39,0
35,1,153633,15,10,4,8,4,2,0,0,0,40,39,0
34,4,293703,15,10,2,3,0,1,1,0,0,40,30,0
30,4,329425,15,10,4,11,3,4,1,0,0,48,39,0
43,4,102025,12,14,2,10,0,3,1,0,0,50,39,0
59,2,147707,11,9,6,5,4,4,1,0,2339,40,39,0
39,4,216149,14,15,0,10,1,4,1,0,0,70,39,1
47,0,178013,0,6,2,0,5,4,0,0,0,20,5,0
45,6,133969,11,9,2,12,0,1,1,0,0,50,35,1
28,6,200515,15,10,2,3,0,4,1,0,0,40,39,0
40,2,243580,9,13,2,10,0,4,1,0,0,48,39,0
36,4,138441,15,10,4,7,3,4,1,0,0,40,39,0
49,4,242987,9,13,2,10,0,4,1,0,0,40,4,0
44,4,202466,15,10,2,4,5,4,0,0,0,60,39,0
23,4,308498,15,10,4,3,3,4,1,0,0,15,39,0
18,0,30246,15,10,4,0,3,4,0,0,0,20,39,0
65,4,262446,1,7,2,8,0,4,1,0,0,20,39,0
43,4,213844,11,9,1,3,5,2,0,0,0,42,39,1
30,2,131568,9,13,2,10,0,4,1,0,0,40,39,1
21,4,243842,11,9,2,5,0,4,1,0,0,40,39,0
35,4,241001,11,9,2,7,0,4,1,0,0,44,39,0
44,4,171424,9,13,2,10,0,4,1,0,0,40,39,1
28,4,161607,15,10,2,14,0,4,1,0,0,45,39,0
20,4,224424,2,8,4,7,3,4,1,0,0,40,39,0
22,4,325033,2,8,4,11,3,2,1,0,0,35,39,0
38,4,120074,9,13,2,7,0,4,1,0,0,50,39,1
24,4,186452,11,9,4,4,1,4,1,0,0,50,39,0
19,4,64112,2,8,4,1,1,4,0,0,0,40,39,0
54,4,123011,11,9,2,7,0,4,1,0,0,40,31,1
43,2,174395,12,14,2,10,0,4,1,0,0,50,39,0
37,4,168475,11,9,2,4,0,4,1,0,0,40,39,1
19,4,93518,15,10,4,12,3,4,0,0,0,20,39,0
46,4,380162,11,9,2,13,0,2,1,0,0,40,39,1
58,4,49893,15,10,2,12,0,4,1,0,0,45,39,0
57,4,204751,15,10,2,3,0,4,1,0,0,40,39,1
21,4,277530,11,9,4,4,3,4,0,0,0,40,39,0
75,4,101887,0,6,6,9,1,4,0,0,0,70,39,0
40,4,132222,15,10,2,7,0,4,1,4386,0,50,39,1
28,4,298696,9,13,4,1,3,4,0,0,0,40,39,0
22,4,304602,11,9,4,6,3,4,1,0,0,40,39,0
35,4,141896,2,8,2,3,0,4,1,0,0,40,39,0
26,4,164488,9,13,4,4,1,4,1,0,0,10,39,0
22,4,117210,15,10,4,1,3,4,1,0,0,25,12,0
32,4,54782,15,10,4,10,3,4,0,0,0,40,39,0
20,0,144685,15,10,4,0,3,1,0,0,1602,40,36,0
46,1,233555,11,9,0,1,4,2,0,0,0,40,0,0
49,4,200471,3,2,2,3,0,4,1,0,0,40,32,0
42,4,176063,8,11,2,4,0,4,1,15024,0,55,39,1
23,2,282579,8,11,0,13,1,4,1,0,0,56,39,0
28,5,32922,8,11,4,12,1,4,1,0,0,60,39,0
70,0,306563,11,9,2,0,0,4,1,0,0,40,39,0
53,4,89400,15,10,6,4,4,4,0,0,0,40,39,0
27,4,209891,15,10,4,6,1,2,1,0,0,50,39,0
40,4,103395,15,10,2,3,0,4,1,0,0,45,39,1
27,4,285897,11,9,2,10,0,4,1,0,1848,45,39,1
18,4,210311,11,9,4,12,3,4,0,0,0,20,39,0
36,4,176101,15,10,4,3,3,4,1,2174,0,60,39,0
52,7,349795,9,13,2,11,0,4,1,0,0,40,39,0
25,4,69739,0,6,4,7,3,4,1,0,0,40,39,0
39,4,230329,9,13,2,12,0,4,1,0,0,40,2,1
18,4,138917,1,7,4,12,3,2,0,0,0,10,39,0
35,4,23621,11,9,4,3,1,4,1,0,0,70,39,0
61,4,85548,15,10,2,13,0,4,1,15024,0,18,39,1
19,0,369527,15,10,4,0,3,4,0,0,0,40,39,0
37,4,231491,11,9,2,3,0,4,1,0,0,35,39,0
25,4,267431,9,13,4,10,3,2,0,0,0,55,39,0
20,4,165804,15,10,4,1,3,3,0,0,0,40,39,0
40,4,238329,9,13,4,12,1,4,0,0,0,45,39,0
54,2,279881,8,11,2,14,0,2,1,0,0,40,39,0
37,4,356824,11,9,5,13,4,4,0,0,0,40,39,0
44,5,357679,9,13,2,5,0,4,1,15024,0,65,39,1
35,4,167062,11,9,2,1,0,4,1,0,0,40,39,0
63,4,163708,6,5,6,8,1,4,0,0,0,20,39,0
47,4,57534,15,10,2,3,0,4,1,0,0,40,39,1
23,4,165474,15,10,4,3,1,4,1,0,0,40,39,0
56,4,108276,9,13,6,8,1,4,0,0,0,40,39,0
35,4,200426,8,11,3,10,4,4,0,0,0,44,39,0
67,4,192670,11,9,0,12,1,4,0,0,0,20,39,0
39,4,746786,9,13,2,10,0,4,1,0,0,55,39,1
60,4,63296,12,14,0,10,2,2,1,0,0,40,39,0
49,4,181363,12,14,2,4,0,4,1,0,0,45,39,1
35,4,187711,11,9,4,7,1,4,1,0,0,40,39,0
51,4,241745,4,3,5,7,4,4,0,0,0,40,26,0
47,4,155489,11,9,2,14,0,4,1,7688,0,55,39,1
19,4,199441,11,9,4,10,1,4,0,0,0,40,39,0
59,0,182836,11,9,2,0,5,4,0,0,0,40,39,1
49,6,102318,7,12,0,4,1,4,1,0,0,25,39,0
40,4,70539,15,10,2,12,0,4,1,4386,0,50,39,0
81,6,136063,11,9,2,4,0,4,1,0,0,30,39,0
78,0,91534,9,13,2,0,0,4,1,0,0,3,39,0
30,4,70377,11,9,0,10,3,4,0,0,0,40,39,0
46,4,116666,11,9,0,4,1,4,0,0,0,40,39,0
31,4,168521,9,13,4,4,4,4,0,0,0,50,39,0
47,1,282830,7,12,2,1,0,2,1,0,0,40,39,1
38,4,229009,11,9,2,8,0,4,1,0,0,45,39,0
24,4,203518,9,13,4,10,1,4,0,0,0,40,39,0
45,2,144940,12,14,0,10,4,2,0,0,0,40,39,0
46,5,328216,9,13,2,12,0,4,1,0,1902,42,0,1
21,4,121407,8,11,4,8,3,4,0,0,0,36,39,0
46,6,256014,8,11,2,4,0,4,1,0,0,60,39,0
33,2,147654,8,11,2,10,0,4,1,0,0,60,39,0
19,4,376683,15,10,4,8,4,2,0,2036,0,30,39,0
29,4,210464,6,5,2,7,0,4,1,0,0,40,39,0
48,0,112860,0,6,2,0,5,2,0,0,0,35,39,0
64,6,253296,11,9,6,8,2,4,0,0,0,40,39,0
33,4,222221,11,9,2,4,0,4,1,7298,0,45,39,1
18,4,50879,0,6,4,8,3,4,1,0,0,6,39,0
25,4,182866,11,9,4,6,3,4,1,0,0,40,39,0
21,4,234108,11,9,4,12,1,4,1,0,0,40,39,0
45,4,408773,15,10,2,7,0,4,1,0,0,40,39,1
25,4,189656,9,13,4,13,1,4,1,0,0,60,39,1
50,4,195638,0,6,5,1,4,4,0,0,0,40,39,0
84,2,163685,11,9,6,4,1,4,0,0,0,33,39,0
34,7,117503,9,13,2,1,0,4,1,0,0,20,22,0
27,4,60288,12,14,4,12,3,4,0,0,0,40,39,0
57,4,175017,4,3,2,8,0,4,1,0,0,40,22,0
38,4,190759,1,7,2,3,0,4,1,0,0,40,39,0
47,1,119199,15,10,0,1,4,4,0,0,0,40,39,0
30,4,186932,10,16,2,10,0,4,1,5178,0,75,39,1
