6.7,0.18,0.25,14.3,0.048,79.0,149.0,0.9975,3.12,0.37,9.7,5
7.2,0.24,0.27,11.4,0.034,40.0,174.0,0.9977299999999999,3.2,0.44,9.0,5
6.9,0.25,0.33,1.2,0.035,35.0,158.0,0.99082,3.02,0.58,11.3,6
6.2,0.22,0.27,1.5,0.064,20.0,132.0,0.9938,3.22,0.46,9.2,6
6.7,0.36,0.26,7.9,0.034,39.0,123.0,0.99119,2.99,0.3,12.2,7
7.1,0.25,0.28,1.6,0.052000000000000005,46.0,169.0,0.9926,3.05,0.41,10.5,5
7.5,0.4,1.0,19.5,0.040999999999999995,33.0,148.0,0.9977,3.24,0.38,12.0,6
6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9962,3.16,0.51,9.9,6
7.2,0.21,0.35,14.5,0.048,35.0,178.0,0.9982,3.05,0.47,8.9,6
6.1,0.32,0.28,6.6,0.021,29.0,132.0,0.9918799999999999,3.15,0.36,11.45,7
6.4,0.42,0.74,12.8,0.076,48.0,209.0,0.9978,3.12,0.58,9.0,6
6.8,0.26,0.56,11.9,0.043,64.0,226.0,0.997,3.02,0.63,9.3,5
6.2,0.36,0.26,13.2,0.051,54.0,201.0,0.9976,3.25,0.46,9.0,5
9.2,0.25,0.34,1.2,0.026000000000000002,31.0,93.0,0.9916,2.93,0.37,11.3,7
8.3,0.28,0.27,17.5,0.045,48.0,253.0,1.00014,3.02,0.56,9.1,6
8.6,0.36,0.26,11.1,0.03,43.5,171.0,0.9948,3.03,0.49,12.0,5
6.5,0.24,0.36,2.2,0.027000000000000003,36.0,134.0,0.9898,3.28,0.36,12.5,7
6.9,0.25,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,11.5,6
7.0,0.15,0.38,2.2,0.047,33.0,96.0,0.9928,3.13,0.39,10.4,8
6.9,0.26,0.29,4.2,0.043,33.0,114.0,0.9902,3.16,0.31,12.5,6
6.7,0.35,0.32,9.0,0.032,29.0,113.0,0.9918799999999999,3.13,0.65,12.9,7
7.3,0.21,0.49,1.8,0.038,44.0,152.0,0.9912,3.32,0.44,12.6,7
6.4,0.24,0.23,7.3,0.069,31.0,157.0,0.9962,3.25,0.53,9.1,5
7.2,0.26,0.44,7.1,0.027000000000000003,25.0,126.0,0.993,3.02,0.34,11.1,8
6.4,0.24,0.49,5.8,0.053,25.0,120.0,0.9942,3.01,0.98,10.5,6
7.7,0.27,0.49,1.8,0.040999999999999995,23.0,86.0,0.9914,3.16,0.42,12.5,6
6.5,0.37,0.33,3.9,0.027000000000000003,40.0,130.0,0.9906,3.28,0.39,12.7,7
7.4,0.25,0.36,13.2,0.067,53.0,178.0,0.9976,3.01,0.48,9.0,6
5.3,0.32,0.23,9.65,0.026000000000000002,26.0,119.0,0.9916799999999999,3.18,0.53,12.2,6
6.4,0.29,0.28,11.1,0.063,66.0,169.0,0.9973,2.89,0.57,9.0,5
6.6,0.25,0.29,1.1,0.068,39.0,124.0,0.9914,3.34,0.58,11.0,7
6.9,0.17,0.3,2.0,0.047,13.0,117.0,0.9915200000000001,3.16,0.51,11.6,6
5.7,0.21,0.25,1.1,0.035,26.0,81.0,0.9902,3.31,0.52,11.4,6
7.5,0.32,0.37,1.2,0.048,22.0,184.0,0.9938,3.09,0.43,9.3,5
4.8,0.21,0.21,10.2,0.037000000000000005,17.0,112.0,0.99324,3.66,0.48,12.2,7
6.3,0.23,0.49,7.1,0.05,67.0,210.0,0.9951,3.23,0.34,9.5,5
7.8,0.32,0.33,2.4,0.037000000000000005,18.0,101.0,0.9912,3.21,0.65,11.7,7
7.4,0.3,0.22,5.25,0.053,33.0,180.0,0.9926,3.13,0.45,11.6,6
6.1,0.3,0.32,2.2,0.042,41.0,142.0,0.9895200000000001,3.31,0.44,12.7,7
6.7,0.34,0.31,16.4,0.051,20.0,146.0,0.99834,3.06,0.54,9.1,5
7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.9917600000000001,3.05,0.52,10.9,5
6.0,0.22,0.33,12.2,0.033,25.0,97.0,0.99356,3.17,0.42,11.3,7
8.4,0.58,0.27,12.15,0.033,37.0,116.0,0.9959,2.99,0.39,10.8,6
7.4,0.44,0.2,11.5,0.049,44.0,157.0,0.998,3.27,0.44,9.0,5
6.9,0.19,0.35,13.5,0.038,49.0,118.0,0.99546,3.0,0.63,10.7,6
6.6,0.38,0.15,4.6,0.044000000000000004,25.0,78.0,0.9931,3.11,0.38,10.2,6
7.7,0.16,0.41,1.7,0.048,60.0,173.0,0.9932,3.24,0.66,11.2,7
6.2,0.25,0.54,7.0,0.046,58.0,176.0,0.99454,3.19,0.7,10.4,5
6.9,0.28,0.3,1.6,0.047,46.0,132.0,0.9918,3.35,0.38,11.1,7
5.0,0.33,0.16,1.5,0.049,10.0,97.0,0.9917,3.48,0.44,10.7,6
6.1,0.22,0.25,12.1,0.035,54.0,135.0,0.9948100000000001,3.21,0.4,10.7,5
8.5,0.25,0.27,4.7,0.031,31.0,92.0,0.9922,3.01,0.33,12.0,6
6.1,0.43,0.35,9.1,0.059000000000000004,83.0,249.0,0.9971,3.37,0.5,8.5,5
6.4,0.35,0.51,7.8,0.055,53.0,177.0,0.9950200000000001,3.12,0.45,9.6,5
6.8,0.22,0.37,1.7,0.036000000000000004,38.0,195.0,0.9908,3.35,0.72,12.5,6
6.3,0.37,0.51,6.3,0.048,35.0,146.0,0.9943,3.1,1.01,10.5,6
7.6,0.27,0.29,2.5,0.059000000000000004,37.0,115.0,0.9932799999999999,3.09,0.37,9.8,5
7.2,0.2,0.22,1.6,0.044000000000000004,17.0,101.0,0.99471,3.37,0.53,10.0,5
7.5,0.26,0.38,5.7,0.021,23.0,125.0,0.9933799999999999,3.13,0.62,11.1,6
6.0,0.22,0.28,1.1,0.034,47.0,90.0,0.98862,3.22,0.38,12.6,6
8.4,0.35,0.56,13.8,0.048,55.0,190.0,0.9993,3.07,0.58,9.4,6
7.2,0.685,0.21,9.5,0.07,33.0,172.0,0.9971,3.0,0.55,9.1,6
6.8,0.21,0.31,2.9,0.046,40.0,121.0,0.9913,3.07,0.65,10.9,7
6.9,0.18,0.38,8.1,0.049,44.0,176.0,0.9958,3.3,0.54,9.8,6
6.2,0.28,0.41,5.0,0.043,50.0,188.0,0.99318,3.23,0.64,10.8,6
8.8,0.35,0.49,1.0,0.036000000000000004,14.0,56.0,0.992,2.96,0.33,10.5,4
7.7,0.28,0.63,11.1,0.039,58.0,179.0,0.9979,3.08,0.44,8.8,4
5.2,0.25,0.23,1.4,0.047,20.0,77.0,0.9900100000000001,3.32,0.62,11.4,5
5.0,0.33,0.16,1.5,0.049,10.0,97.0,0.9917,3.48,0.44,10.7,6
6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.9990600000000001,3.08,0.46,8.8,6
6.7,0.31,0.31,9.9,0.04,10.0,175.0,0.9953,3.46,0.55,11.4,4
7.0,0.14,0.28,1.3,0.026000000000000002,10.0,56.0,0.9935200000000001,3.46,0.45,9.9,5
5.7,0.21,0.24,2.3,0.047,60.0,189.0,0.995,3.65,0.72,10.1,6
6.4,0.25,0.33,1.4,0.04,42.0,115.0,0.9906,3.19,0.48,11.3,7
7.0,0.13,0.37,12.85,0.042,36.0,105.0,0.9958100000000001,3.05,0.55,10.7,6
7.9,0.18,0.36,5.9,0.057999999999999996,31.0,132.0,0.995,3.25,0.52,10.9,6
6.6,0.41,0.31,1.6,0.042,18.0,101.0,0.99195,3.13,0.41,10.5,5
5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0,8
6.8,0.28,0.36,7.0,0.043,60.0,207.0,0.99556,3.16,0.49,9.6,6
8.1,0.24,0.38,4.3,0.044000000000000004,49.0,172.0,0.996,3.37,0.74,10.8,6
6.4,0.15,0.31,1.1,0.044000000000000004,25.0,96.0,0.9932,3.54,0.51,10.3,6
7.9,0.28,0.41,4.9,0.057999999999999996,31.0,153.0,0.9966,3.27,0.51,9.7,6
7.0,0.34,0.26,10.3,0.040999999999999995,51.0,166.0,0.99382,3.08,0.35,11.6,6
6.9,0.23,0.32,16.4,0.045,62.0,153.0,0.9972,3.22,0.42,10.5,5
7.8,0.21,0.34,11.9,0.039,55.0,140.0,0.9959,3.02,0.31,10.3,6
6.8,0.31,0.25,10.5,0.043,30.0,165.0,0.9972,3.36,0.55,10.55,6
6.3,0.33,0.2,17.9,0.066,36.0,161.0,0.9991,3.14,0.51,8.8,5
6.5,0.28,0.35,15.4,0.042,55.0,195.0,0.9978,3.23,0.5,9.6,6
6.6,0.25,0.33,8.5,0.042,29.0,141.0,0.99546,3.28,0.6,10.4,5
7.3,0.27,0.39,6.7,0.064,28.0,188.0,0.9958,3.29,0.3,9.7,5
8.1,0.12,0.38,0.9,0.034,36.0,86.0,0.99026,2.8,0.55,12.0,6
6.8,0.2,0.25,6.2,0.052000000000000005,22.0,106.0,0.9935,3.09,0.54,10.8,5
6.2,0.27,0.43,7.8,0.055999999999999994,48.0,244.0,0.9956,3.1,0.51,9.0,6
6.0,0.39,0.17,12.0,0.046,65.0,246.0,0.9976,3.15,0.38,9.0,6
6.8,0.52,0.32,13.2,0.044000000000000004,54.0,221.0,0.9972,3.27,0.5,9.6,6
8.8,0.23,0.74,3.2,0.042,15.0,126.0,0.9934,3.02,0.51,11.2,6
6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9962,3.16,0.51,9.9,6
6.8,0.27,0.3,13.0,0.047,69.0,160.0,0.99705,3.16,0.5,9.6,6
5.9,0.23,0.24,1.6,0.037000000000000005,32.0,115.0,0.9907600000000001,3.21,0.51,11.4,6
7.2,0.23,0.19,13.7,0.052000000000000005,47.0,197.0,0.99865,3.12,0.53,9.0,5
7.7,0.24,0.29,15.3,0.044000000000000004,39.0,194.0,0.9982,3.06,0.47,9.6,7
6.2,0.18,0.49,4.5,0.047,17.0,90.0,0.9919,3.27,0.37,11.6,6
7.1,0.55,0.13,1.7,0.073,21.0,165.0,0.9940000000000001,2.97,0.58,9.2,6
5.2,0.22,0.46,6.2,0.066,41.0,187.0,0.9936200000000001,3.19,0.42,9.73333333333333,5
7.1,0.2,0.37,1.5,0.049,28.0,129.0,0.99226,3.15,0.52,10.8,5
7.2,0.23,0.25,18.8,0.085,19.0,111.0,1.00044,3.1,0.51,8.7,5
6.1,0.38,0.47,1.4,0.051,59.0,210.0,0.9930899999999999,3.24,0.5,9.6,5
6.6,0.34,0.18,6.4,0.08199999999999999,47.0,240.0,0.9971,3.42,0.48,9.2,5
7.6,0.29,0.58,17.5,0.040999999999999995,51.0,225.0,0.9997,3.16,0.66,9.5,6
7.4,0.18,0.3,8.8,0.064,26.0,103.0,0.9961,2.94,0.56,9.3,5
5.6,0.16,0.27,1.4,0.044000000000000004,53.0,168.0,0.9918,3.28,0.37,10.1,6
6.2,0.37,0.22,8.3,0.025,36.0,216.0,0.9964,3.33,0.6,9.6,6
6.0,0.19,0.29,1.1,0.047,67.0,152.0,0.9916,3.54,0.59,11.1,7
8.2,0.27,0.43,1.6,0.035,31.0,128.0,0.9916,3.1,0.5,12.3,6
6.8,0.21,0.31,2.9,0.046,40.0,121.0,0.9913,3.07,0.65,10.9,7
5.9,0.27,0.27,5.0,0.035,14.0,97.0,0.9905799999999999,3.1,0.33,11.8,7
5.4,0.255,0.33,1.2,0.051,29.0,122.0,0.9904799999999999,3.37,0.66,11.3,6
7.4,0.2,0.36,1.2,0.038,44.0,111.0,0.9926,3.36,0.34,9.9,6
6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.9990600000000001,3.08,0.46,8.8,6
7.2,0.32,0.3,8.25,0.02,14.0,104.0,0.9936200000000001,2.99,0.44,11.4,6
7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6
7.8,0.27,0.35,1.2,0.05,36.0,140.0,0.9913799999999999,3.09,0.45,11.2,5
7.3,0.41,0.24,6.8,0.057,41.0,163.0,0.9949,3.2,0.41,9.9,6
5.1,0.33,0.27,6.7,0.022000000000000002,44.0,129.0,0.99221,3.36,0.39,11.0,7
6.6,0.36,0.28,6.1,0.028999999999999998,12.0,93.0,0.99054,3.19,0.27,12.8,7
8.3,0.49,0.23,6.65,0.034,6.0,158.0,0.99344,3.05,0.48,11.2,5
6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,12.5,8
6.7,0.13,0.32,3.7,0.017,32.0,99.0,0.9934799999999999,3.12,0.44,10.0,6
7.0,0.4,0.25,1.8,0.05,51.0,189.0,0.99174,3.0,0.55,11.4,6
7.2,0.21,0.34,1.1,0.046,25.0,80.0,0.992,3.25,0.4,11.3,6
7.0,0.18,0.49,5.3,0.04,34.0,125.0,0.9914,3.24,0.4,12.2,6
7.6,0.18,0.28,7.1,0.040999999999999995,29.0,110.0,0.9965200000000001,3.2,0.42,9.2,6
7.1,0.31,0.5,14.5,0.059000000000000004,6.0,148.0,0.9983,2.94,0.44,9.1,5
6.0,0.38,0.26,6.0,0.034,42.0,134.0,0.9912,3.38,0.38,12.3,7
6.3,0.22,0.43,4.55,0.038,31.0,130.0,0.9918,3.35,0.33,11.5,7
6.5,0.33,0.38,8.3,0.048,68.0,174.0,0.99492,3.14,0.5,9.6,5
6.9,0.28,0.37,9.1,0.037000000000000005,16.0,76.0,0.9948,3.05,0.54,11.1,5
8.6,0.2,0.42,1.5,0.040999999999999995,35.0,125.0,0.9925,3.11,0.49,11.4,7
6.6,0.4,0.46,6.2,0.055999999999999994,42.0,241.0,0.9968,3.5,0.6,9.9,5
6.0,0.28,0.49,6.8,0.048,61.0,222.0,0.9953,3.19,0.47,9.3,5
8.9,0.32,0.49,1.6,0.05,17.0,131.0,0.9956,3.13,0.34,9.4,5
6.2,0.39,0.24,4.8,0.037000000000000005,45.0,138.0,0.99174,3.23,0.43,11.2,7
5.1,0.3,0.3,2.3,0.048,40.0,150.0,0.98944,3.29,0.46,12.2,6
7.4,0.4,0.41,14.1,0.053,37.0,194.0,0.9988600000000001,3.2,0.63,9.4,6
6.4,0.24,0.23,2.0,0.046,30.0,133.0,0.9908,3.12,0.54,11.4,7
7.5,0.42,0.14,10.7,0.046,18.0,95.0,0.9959,3.22,0.33,10.7,5
6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9921,3.29,0.46,11.6,7
6.4,0.5,0.2,2.4,0.059000000000000004,19.0,112.0,0.9931399999999999,3.18,0.4,9.2,6
6.8,0.25,0.27,10.7,0.076,47.0,154.0,0.9967,3.05,0.38,9.0,5
6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.9954200000000001,3.19,0.48,9.5,6
6.8,0.34,0.27,5.2,0.06,14.0,169.0,0.9925200000000001,3.27,0.57,11.6,6
6.0,0.395,0.0,1.4,0.042,7.0,55.0,0.99135,3.37,0.38,11.2,4
7.3,0.815,0.09,11.4,0.044000000000000004,45.0,204.0,0.99713,3.15,0.46,9.0,5
6.2,0.33,0.14,4.8,0.052000000000000005,27.0,128.0,0.99475,3.21,0.48,9.4,5
7.9,0.16,0.74,17.85,0.037000000000000005,52.0,187.0,0.9998,2.99,0.41,9.3,5
6.6,0.42,0.33,2.8,0.034,15.0,85.0,0.99,3.28,0.51,13.4,6
7.1,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,7
7.4,0.16,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,11.2,6
7.3,0.18,0.29,1.0,0.036000000000000004,26.0,101.0,0.99,3.09,0.37,11.7,6
8.8,0.39,0.34,5.9,0.055,33.0,128.0,0.9927,2.95,0.51,11.8,6
6.7,0.25,0.23,7.2,0.038,61.0,220.0,0.9952,3.14,0.35,9.5,5
6.2,0.36,0.38,3.2,0.031,20.0,89.0,0.98956,3.06,0.33,12.0,7
7.3,0.22,0.49,9.9,0.031,48.0,161.0,0.9937,3.01,0.28,11.2,6
6.2,0.3,0.42,2.2,0.036000000000000004,28.0,128.0,0.9901,3.13,0.38,11.6,6
7.2,0.37,0.4,11.6,0.032,34.0,214.0,0.9963,3.1,0.51,9.8,6
6.7,0.27,0.12,1.3,0.040999999999999995,62.0,138.0,0.9921,3.21,0.42,10.0,6
7.9,0.33,0.26,1.2,0.044000000000000004,23.0,103.0,0.9932,3.19,0.54,10.5,6
7.7,0.32,0.48,2.3,0.04,28.0,114.0,0.9911,3.2,0.52,12.8,7
6.1,0.41,0.0,1.6,0.063,36.0,87.0,0.9914,3.27,0.67,10.8,6
6.0,0.37,0.32,1.0,0.053,31.0,218.5,0.9924,3.29,0.72,9.8,6
7.0,0.16,0.25,14.3,0.044000000000000004,27.0,149.0,0.998,2.91,0.46,9.2,6
6.4,0.41,0.01,6.1,0.048,20.0,70.0,0.9936200000000001,3.19,0.42,10.0,5
8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.9955799999999999,3.14,0.55,9.8,6
5.9,0.21,0.31,1.8,0.033,45.0,142.0,0.9898399999999999,3.35,0.5,12.7,6
7.3,0.22,0.31,2.3,0.018000000000000002,45.0,80.0,0.98936,3.06,0.34,12.9,7
8.0,0.55,0.42,12.6,0.21100000000000002,37.0,213.0,0.9988,2.99,0.56,9.3,5
6.6,0.25,0.31,1.5,0.035,32.0,127.0,0.9921,3.41,0.47,11.3,6
6.9,0.21,0.33,1.8,0.034,48.0,136.0,0.9899,3.25,0.41,12.6,7
5.7,0.32,0.5,2.6,0.049,17.0,155.0,0.9927,3.22,0.64,10.0,6
7.1,0.26,0.32,16.2,0.044000000000000004,31.0,170.0,0.99644,3.17,0.37,11.2,5
7.5,0.28,0.78,12.1,0.040999999999999995,53.0,161.0,0.9983799999999999,2.98,0.44,8.7,5
7.6,0.32,0.34,18.35,0.054000000000000006,44.0,197.0,1.0008,3.22,0.55,9.0,5
9.5,0.42,0.41,2.3,0.034,22.0,145.0,0.9951,3.06,0.52,11.0,6
7.2,0.21,1.0,1.1,0.154,46.0,114.0,0.9931,2.95,0.43,9.2,6
7.2,0.32,0.3,8.25,0.02,14.0,104.0,0.9936200000000001,2.99,0.44,11.4,6
6.7,0.28,0.14,1.4,0.043,64.0,159.0,0.992,3.17,0.39,10.0,5
7.3,0.26,0.24,1.7,0.05,10.0,112.0,0.9928600000000001,3.11,0.43,9.9,5
6.8,0.21,0.74,1.2,0.047,25.0,111.0,0.9916,3.13,0.41,10.7,6
6.7,0.19,0.34,1.0,0.022000000000000002,22.0,94.0,0.9912,3.23,0.57,11.1,6
6.8,0.19,0.33,4.9,0.047,42.0,130.0,0.9928299999999999,3.12,0.56,11.0,6
6.2,0.26,0.29,2.0,0.036000000000000004,16.0,87.0,0.9908100000000001,3.33,0.61,11.8,6
7.7,0.39,0.34,10.0,0.055999999999999994,35.0,178.0,0.9974,3.26,0.6,10.2,5
7.5,0.31,0.24,7.1,0.031,28.0,141.0,0.99397,3.16,0.38,10.6,7
6.8,0.19,0.4,9.85,0.055,41.0,103.0,0.9953200000000001,2.98,0.56,10.5,6
6.8,0.21,0.36,18.1,0.046,32.0,133.0,1.0,3.27,0.48,8.8,5
7.2,0.21,0.28,2.7,0.033,38.0,94.0,0.99075,2.99,0.43,11.8,7
7.4,0.3,0.32,1.7,0.03,23.0,128.0,0.9929,3.17,0.66,10.9,5
3.8,0.31,0.02,11.1,0.036000000000000004,20.0,114.0,0.9924799999999999,3.75,0.44,12.4,6
7.0,0.21,0.34,8.5,0.033,31.0,253.0,0.9953,3.22,0.56,10.5,6
5.9,0.27,0.29,11.4,0.036000000000000004,31.0,115.0,0.9949,3.35,0.48,10.5,8
7.5,0.14,0.34,1.3,0.055,50.0,153.0,0.9945,3.29,0.8,9.6,6
7.3,0.22,0.37,14.3,0.063,48.0,191.0,0.9978,2.89,0.38,9.0,6
8.0,0.25,0.13,17.2,0.036000000000000004,49.0,219.0,0.9996,2.96,0.46,9.7,5
6.6,0.17,0.26,7.4,0.052000000000000005,45.0,128.0,0.9938799999999999,3.16,0.37,10.0,6
8.8,0.28,0.45,6.0,0.022000000000000002,14.0,49.0,0.9934,3.01,0.33,11.1,7
6.0,0.26,0.29,1.0,0.032,27.0,96.0,0.9896,3.38,0.44,12.3,6
5.5,0.17,0.23,2.9,0.039,10.0,108.0,0.9924299999999999,3.28,0.5,10.0,5
6.6,0.21,0.38,2.2,0.026000000000000002,40.0,104.0,0.9914,3.25,0.4,11.1,8
8.4,0.22,0.28,18.8,0.027999999999999997,55.0,130.0,0.998,2.96,0.35,11.6,5
6.6,0.38,0.18,1.2,0.042,20.0,84.0,0.9927,3.22,0.45,10.1,4
7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.99297,3.13,0.36,9.7,6
6.4,0.4,0.19,3.2,0.033,28.0,124.0,0.9904,3.22,0.54,12.7,7
6.4,0.44,0.26,2.0,0.054000000000000006,20.0,180.0,0.9952,3.58,0.57,10.0,5
7.3,0.25,0.28,1.5,0.043,19.0,113.0,0.9933799999999999,3.38,0.56,10.1,6
6.9,0.24,0.33,1.7,0.035,47.0,136.0,0.99,3.26,0.4,12.6,7
6.1,0.3,0.56,2.8,0.044000000000000004,47.0,179.0,0.9924,3.3,0.57,10.9,7
6.1,0.21,0.38,1.5,0.039,37.0,122.0,0.98972,3.2,0.43,12.0,6
6.1,0.27,0.43,7.5,0.049,65.0,243.0,0.9957,3.12,0.47,9.0,5
7.1,0.29,0.3,16.0,0.036000000000000004,58.0,201.0,0.99954,3.3,0.67,9.0,5
7.8,0.24,0.32,12.2,0.054000000000000006,42.0,138.0,0.9984,3.01,0.54,8.8,5
7.5,0.705,0.1,13.0,0.044000000000000004,44.0,214.0,0.99741,3.1,0.5,9.1,5
6.5,0.21,0.42,1.1,0.059000000000000004,33.0,101.0,0.9927,3.12,0.38,9.7,6
6.8,0.63,0.04,1.3,0.057999999999999996,25.0,133.0,0.99271,3.17,0.39,10.2,4
8.0,0.24,0.3,17.45,0.055999999999999994,43.0,184.0,0.9997,3.05,0.5,9.2,6
7.0,0.28,0.33,14.6,0.043,47.0,168.0,0.9994,3.34,0.67,8.8,6
6.6,0.22,0.37,15.4,0.035,62.0,153.0,0.99845,3.02,0.4,9.3,5
